Date,EURUSD=X,GC=F,BTC-USD,AAPL,XOM,V,CL=F
2021-02-26,1.2160420417785645,1728.0999755859375,46339.76171875,119.81774139404297,49.72006607055664,209.42356872558594,61.5
2021-03-01,1.208956003189087,1722.5,49631.2421875,126.27006530761719,51.57645797729492,213.60435485839844,60.63999938964844
2021-03-02,1.2051095962524414,1733.0999755859375,48378.98828125,123.63182830810547,51.274681091308594,212.75636291503906,59.75
2021-03-03,1.208546757698059,1715.300048828125,50538.2421875,120.60820770263672,51.686195373535156,211.84921264648438,61.279998779296875
2021-03-04,1.2050660848617554,1700.199951171875,48561.16796875,118.70117950439453,53.688899993896484,208.5460205078125,63.83000183105469
2021-03-05,1.1967735290527344,1698.0,48927.3046875,119.97582244873047,55.719032287597656,212.40139770507812,66.08999633789062
2021-03-08,1.1925631761550903,1677.699951171875,52246.5234375,114.97601318359375,55.664161682128906,217.19351196289062,65.05000305175781
2021-03-09,1.185171127319336,1716.5999755859375,54824.1171875,119.6497573852539,54.804561614990234,217.2822723388672,64.01000213623047
2021-03-10,1.1897906064987183,1721.5,56008.55078125,118.55296325683594,56.48719787597656,220.05299377441406,64.44000244140625
2021-03-11,1.1926058530807495,1722.300048828125,57805.12109375,120.50939178466797,56.06653594970703,222.99139404296875,66.0199966430664
2021-03-12,1.1986095905303955,1719.5,57332.08984375,119.5904541015625,56.67008972167969,221.2263946533203,65.61000061035156
2021-03-15,1.1950000524520874,1728.9000244140625,55907.19921875,122.5152587890625,55.22521209716797,220.15162658691406,65.38999938964844
2021-03-16,1.1925773620605469,1730.5999755859375,56804.90234375,124.07646179199219,54.054691314697266,221.56166076660156,64.80000305175781
2021-03-17,1.190164566040039,1726.800048828125,58870.89453125,123.2761001586914,54.29244613647461,219.9051055908203,64.5999984741211
2021-03-18,1.1982792615890503,1732.199951171875,57858.921875,119.09640502929688,51.951393127441406,217.5780792236328,60.0
2021-03-19,1.1918240785598755,1741.4000244140625,58346.65234375,118.56283569335938,51.65876388549805,204.01022338867188,61.41999816894531
2021-03-22,1.1883116960525513,1737.800048828125,54529.14453125,121.92239379882812,51.12836456298828,205.09490966796875,61.54999923706055
2021-03-23,1.193303108215332,1724.699951171875,54738.9453125,121.08250427246094,50.49737548828125,205.2427978515625,57.7599983215332
2021-03-24,1.1840205192565918,1732.9000244140625,52774.265625,118.6616439819336,51.52158737182617,205.16392517089844,61.18000030517578
2021-03-25,1.1813069581985474,1724.9000244140625,51704.16015625,119.15569305419922,51.37527847290039,205.06532287597656,58.560001373291016
2021-03-26,1.1776621341705322,1732.199951171875,55137.3125,119.76832580566406,52.77442169189453,210.54763793945312,60.970001220703125
2021-03-29,1.1788004636764526,1712.0999755859375,57750.19921875,119.94618225097656,52.49093246459961,211.5139617919922,61.560001373291016
2021-03-30,1.177100658416748,1683.9000244140625,58917.69140625,118.4738998413086,51.84165573120117,208.94041442871094,60.54999923706055
2021-03-31,1.1723604202270508,1713.800048828125,58918.83203125,120.69713592529297,51.05521011352539,208.77279663085938,59.15999984741211
2021-04-01,1.1728830337524414,1726.5,59095.80859375,121.53703308105469,52.48179244995117,213.83114624023438,61.45000076293945
2021-04-02,1.177994966506958,,59384.3125,,,,
2021-04-05,1.176816701889038,1727.0,59057.87890625,124.40254211425781,51.667903900146484,215.980712890625,58.650001525878906
2021-04-06,1.1818934679031372,1741.5,58192.359375,124.70884704589844,51.52158737182617,215.59613037109375,59.33000183105469
2021-04-07,1.1874228715896606,1740.0999755859375,56048.9375,126.3787612915039,51.750205993652344,216.20750427246094,59.77000045776367
2021-04-08,1.1873664855957031,1756.800048828125,58323.953125,128.8094940185547,51.21066665649414,217.61749267578125,59.599998474121094
2021-04-09,1.1915684938430786,1743.300048828125,58245.00390625,131.41810607910156,51.09177780151367,219.41209411621094,59.31999969482422
2021-04-12,1.1900511980056763,1731.199951171875,59893.453125,129.6790313720703,50.75343322753906,218.37677001953125,59.70000076293945
2021-04-13,1.1914690732955933,1746.199951171875,63503.45703125,132.83108520507812,50.94546890258789,217.9330596923828,60.18000030517578
2021-04-14,1.1954143047332764,1734.9000244140625,63109.6953125,130.45962524414062,52.41777420043945,218.87962341308594,63.150001525878906
2021-04-15,1.1986095905303955,1765.4000244140625,63314.01171875,132.90025329589844,52.10685348510742,223.11959838867188,63.459999084472656
2021-04-16,1.1971746683120728,1779.0,61572.7890625,132.56430053710938,51.8142204284668,223.24774169921875,63.130001068115234
2021-04-19,1.1969454288482666,1769.4000244140625,55724.265625,133.2362060546875,51.64961624145508,222.6363983154297,63.380001068115234
2021-04-20,1.204529047012329,1777.300048828125,56473.03125,131.52679443359375,50.56138610839844,220.16146850585938,62.439998626708984
2021-04-21,1.2032392024993896,1792.300048828125,53906.08984375,131.9121551513672,51.21066665649414,224.27322387695312,61.349998474121094
2021-04-22,1.2037750482559204,1781.199951171875,51762.2734375,130.37069702148438,50.54309844970703,224.39157104492188,61.43000030517578
2021-04-23,1.2014753818511963,1777.0,51093.65234375,132.72238159179688,50.817447662353516,226.78761291503906,62.13999938964844
2021-04-26,1.2089852094650269,1779.199951171875,54021.75390625,133.1176300048828,50.918033599853516,227.1228485107422,61.90999984741211
2021-04-27,1.2081671953201294,1778.0,55033.1171875,132.79156494140625,51.58559799194336,226.69888305664062,62.939998626708984
2021-04-28,1.2090305089950562,1773.199951171875,54824.703125,131.99119567871094,53.14021301269531,230.189453125,63.86000061035156
2021-04-29,1.213592290878296,1768.0999755859375,53555.109375,131.89239501953125,53.899227142333984,233.5518341064453,65.01000213623047
2021-04-30,1.2127091884613037,1767.300048828125,57750.17578125,129.8964080810547,52.34462356567383,230.29788208007812,63.58000183105469
2021-05-03,1.2027760744094849,1791.4000244140625,57200.29296875,130.9635772705078,53.78948974609375,229.36114501953125,64.48999786376953
2021-05-04,1.2061271667480469,1775.800048828125,53333.5390625,126.32935333251953,54.127845764160156,228.7892608642578,65.69000244140625
2021-05-05,1.2015043497085571,1784.0999755859375,57424.0078125,126.57638549804688,55.755611419677734,226.00865173339844,65.62999725341797
2021-05-06,1.2007973194122314,1815.5,56396.515625,128.19688415527344,56.2860107421875,228.08917236328125,64.70999908447266
2021-05-07,1.2068549394607544,1831.0999755859375,57356.40234375,128.87982177734375,57.090755462646484,228.87802124023438,64.9000015258789
2021-05-10,1.2171076536178589,1837.5,55859.796875,125.55414581298828,57.22792053222656,222.8139190673828,64.91999816894531
2021-05-11,1.2140932083129883,1835.9000244140625,56704.57421875,124.62374114990234,55.408111572265625,222.3307342529297,65.27999877929688
2021-05-12,1.2144500017166138,1822.5999755859375,49150.53515625,121.51582336425781,55.70500564575195,217.54847717285156,66.08000183105469
2021-05-13,1.2078505754470825,1823.800048828125,49716.19140625,123.69334411621094,55.01844024658203,220.9355010986328,63.81999969482422
2021-05-14,1.207729458808899,1837.9000244140625,49880.53515625,126.14800262451172,56.382301330566406,224.0953826904297,65.37000274658203
2021-05-17,1.2150373458862305,1867.5,43537.51171875,124.98004913330078,57.69977569580078,223.60166931152344,66.2699966430664
2021-05-18,1.2156872749328613,1867.800048828125,42909.40234375,123.57456970214844,56.06684875488281,222.74256896972656,65.48999786376953
2021-05-19,1.2223997116088867,1881.300048828125,37002.44140625,123.41621398925781,54.7215461730957,221.77484130859375,63.36000061035156
2021-05-20,1.217285394668579,1881.800048828125,40782.73828125,126.00942993164062,54.59164810180664,223.60166931152344,62.04999923706055
2021-05-21,1.222538709640503,1876.699951171875,37304.69140625,124.14865112304688,54.66587448120117,223.9275360107422,63.58000183105469
2021-05-24,1.2183235883712769,1884.5999755859375,38705.98046875,125.80158233642578,55.30605697631836,226.44557189941406,66.05000305175781
2021-05-25,1.2214635610580444,1898.0999755859375,38402.22265625,125.60363006591797,54.053524017333984,226.14930725097656,66.06999969482422
2021-05-26,1.2249093055725098,1901.300048828125,39294.19921875,125.55414581298828,54.68442916870117,224.2237548828125,66.20999908447266
2021-05-27,1.21925950050354,1895.699951171875,38436.96875,124.00018310546875,54.33186721801758,224.01637268066406,66.8499984741211
2021-05-28,1.2193188667297363,1902.5,35697.60546875,123.33702850341797,54.15558624267578,224.45089721679688,66.31999969482422
2021-05-31,1.2190067768096924,,37332.85546875,,,,
2021-06-01,1.223286509513855,1902.9000244140625,36684.92578125,123.0103988647461,56.09468078613281,223.78927612304688,67.72000122070312
2021-06-02,1.2217769622802734,1907.5,37575.1796875,123.78244018554688,56.54002380371094,226.7812957763672,68.83000183105469
2021-06-03,1.220986247062683,1871.199951171875,39208.765625,122.2779541015625,56.7626953125,225.250732421875,68.80999755859375
2021-06-04,1.2133007049560547,1889.800048828125,36894.40625,124.60394287109375,57.01320266723633,227.25526428222656,69.62000274658203
2021-06-07,1.2168411016464233,1896.800048828125,33560.70703125,124.61384582519531,56.642086029052734,228.42050170898438,69.2300033569336
2021-06-08,1.2193634510040283,1892.199951171875,33472.6328125,125.44527435302734,57.644107818603516,229.141357421875,70.05000305175781
2021-06-09,1.217285394668579,1893.199951171875,37345.12109375,125.83126831054688,58.126564025878906,229.39808654785156,69.95999908447266
2021-06-10,1.218200445175171,1894.199951171875,36702.59765625,124.82170104980469,58.219337463378906,231.01751708984375,70.29000091552734
2021-06-11,1.2172558307647705,1877.4000244140625,37334.3984375,126.04904174804688,57.68122100830078,232.01486206054688,70.91000366210938
2021-06-14,1.2110203504562378,1864.0,40218.4765625,129.1470489501953,57.588436126708984,231.14588928222656,70.87999725341797
2021-06-15,1.212224006652832,1854.5,40406.26953125,128.3156280517578,59.685264587402344,230.0596923828125,72.12000274658203
2021-06-16,1.2127091884613037,1859.5,38347.0625,128.8204345703125,59.47187042236328,226.72206115722656,72.1500015258789
2021-06-17,1.1995586156845093,1773.800048828125,38053.50390625,130.4436798095703,57.51422119140625,229.2400665283203,71.04000091552734
2021-06-18,1.1913414001464844,1767.9000244140625,35787.24609375,129.12725830078125,56.03901672363281,227.5218963623047,71.63999938964844
2021-06-21,1.1873664855957031,1781.800048828125,31676.693359375,130.94845581054688,58.070892333984375,231.3828887939453,73.66000366210938
2021-06-22,1.1912561655044556,1776.300048828125,32505.66015625,132.61129760742188,59.18425369262695,232.97268676757812,73.05999755859375
2021-06-23,1.1936734914779663,1782.300048828125,33723.02734375,132.33416748046875,59.62031936645508,231.7383575439453,73.08000183105469
2021-06-24,1.1933174133300781,1775.5999755859375,34662.4375,132.047119140625,59.861541748046875,233.27883911132812,73.30000305175781
2021-06-25,1.1930327415466309,1776.5999755859375,31637.779296875,131.7501983642578,59.99143981933594,234.34527587890625,74.05000305175781
2021-06-28,1.1942152976989746,1779.5999755859375,34434.3359375,133.4031219482422,58.460567474365234,231.15577697753906,72.91000366210938
2021-06-29,1.1928904056549072,1762.800048828125,35867.77734375,134.9373016357422,58.098724365234375,232.99244689941406,72.9800033569336
2021-06-30,1.1901928186416626,1770.800048828125,35040.8359375,135.5608673095703,58.5255126953125,230.88916015625,73.47000122070312
2021-07-01,1.1856770515441895,1775.9000244140625,33572.1171875,135.86769104003906,58.69252014160156,232.20248413085938,75.2300033569336
2021-07-02,1.1846235990524292,1782.5999755859375,33897.046875,138.53021240234375,58.60901641845703,235.6388702392578,75.16000366210938
2021-07-05,1.1856207847595215,,33746.00390625,,,,
2021-07-06,1.186380386352539,1793.5,34235.1953125,140.56918334960938,56.93898010253906,236.59671020507812,73.37000274658203
2021-07-07,1.1824523210525513,1801.5,33855.328125,143.0931396484375,56.04829025268555,236.99168395996094,72.19999694824219
2021-07-08,1.17933988571167,1799.5999755859375,32877.37109375,141.77671813964844,55.79779052734375,233.64418029785156,72.94000244140625
2021-07-09,1.184800386428833,1810.0,33798.01171875,143.6276092529297,56.80908966064453,235.48086547851562,74.55999755859375
2021-07-12,1.187295913696289,1805.5,33155.84765625,143.02381896972656,56.75341796875,234.8883819580078,74.0999984741211
2021-07-13,1.186521053314209,1809.4000244140625,32702.025390625,144.15219116210938,56.48435974121094,239.31224060058594,75.25
2021-07-14,1.1775373220443726,1824.300048828125,32822.34765625,147.6263427734375,55.23182678222656,242.9066162109375,73.12999725341797
2021-07-15,1.1833338737487793,1828.4000244140625,31780.73046875,146.9631805419922,54.69371032714844,245.43450927734375,71.6500015258789
2021-07-16,1.1811814308166504,1814.5,31421.5390625,144.89454650878906,53.181400299072266,245.00990295410156,71.80999755859375
2021-07-19,1.1814005374908447,1808.699951171875,30817.83203125,140.99478149414062,51.353633880615234,237.3965301513672,66.41999816894531
2021-07-20,1.1793843507766724,1810.9000244140625,29807.34765625,144.656982421875,51.919586181640625,239.65782165527344,67.41999816894531
2021-07-21,1.1784114837646484,1802.9000244140625,32110.693359375,143.9146270751953,53.58962631225586,240.60581970214844,70.30000305175781
2021-07-22,1.179273009300232,1805.0,32313.10546875,145.3003387451172,52.9865608215332,241.0797882080078,71.91000366210938
2021-07-23,1.1772738695144653,1801.4000244140625,33581.55078125,147.04234313964844,52.92161560058594,245.8986358642578,72.06999969482422
2021-07-26,1.1773432493209839,1798.699951171875,37337.53515625,147.4679718017578,54.25764083862305,247.1132049560547,71.91000366210938
2021-07-27,1.1807769536972046,1799.5,39406.94140625,145.27066040039062,53.65457534790039,247.78465270996094,71.6500015258789
2021-07-28,1.1823126077651978,1799.5,39995.90625,143.49893188476562,54.016414642333984,243.84469604492188,72.38999938964844
2021-07-29,1.1845955848693848,1831.199951171875,40008.421875,144.15219116210938,54.67515182495117,244.8124237060547,73.62000274658203
2021-07-30,1.1892997026443481,1812.5999755859375,42235.546875,144.3699493408203,53.413352966308594,243.30157470703125,73.94999694824219
2021-08-02,1.186704158782959,1818.0999755859375,39201.9453125,144.03343200683594,53.422630310058594,236.77442932128906,71.26000213623047
2021-08-03,1.1874650716781616,1810.0999755859375,38152.98046875,145.85462951660156,53.99786376953125,234.1181640625,70.55999755859375
2021-08-04,1.1869436502456665,1810.5,39747.50390625,145.4488067626953,52.736053466796875,233.70343017578125,68.1500015258789
2021-08-05,1.1837401390075684,1805.0999755859375,40869.5546875,145.55767822265625,53.07006072998047,237.19906616210938,69.08999633789062
2021-08-06,1.1835720539093018,1760.0,42816.5,144.86380004882812,53.68240737915039,238.37413024902344,68.27999877929688
2021-08-09,1.1749500036239624,1723.4000244140625,46365.40234375,144.81423950195312,53.07006072998047,236.99168395996094,66.4800033569336
2021-08-10,1.17384672164917,1728.800048828125,45585.03125,144.32850646972656,53.97930145263672,235.0858917236328,68.29000091552734
2021-08-11,1.172333002090454,1750.4000244140625,45593.63671875,144.5862579345703,54.13703155517578,232.1136016845703,69.25
2021-08-12,1.1741899251937866,1749.0,44428.2890625,147.58981323242188,54.01458740234375,229.1966094970703,69.08999633789062
2021-08-13,1.173626184463501,1775.199951171875,47793.3203125,147.7979736328125,53.468326568603516,230.04701232910156,68.44000244140625
2021-08-16,1.179467797279358,1786.9000244140625,46004.484375,149.80030822753906,52.68659591674805,232.7266845703125,67.29000091552734
2021-08-17,1.177994966506958,1785.0,44695.359375,148.87844848632812,52.32869338989258,231.9059600830078,66.58999633789062
2021-08-18,1.1709738969802856,1781.5999755859375,44801.1875,145.0818634033203,51.22673797607422,229.03842163085938,65.45999908447266
2021-08-19,1.1703298091888428,1780.199951171875,46717.578125,145.4188995361328,49.66328811645508,228.97909545898438,63.689998626708984
2021-08-20,1.1676595211029053,1781.0,49339.17578125,146.89588928222656,49.67270278930664,228.77142333984375,62.31999969482422
2021-08-23,1.1697548627853394,1803.199951171875,49546.1484375,148.4026336669922,51.71650314331055,231.5203399658203,65.63999938964844
2021-08-24,1.1744533777236938,1805.5999755859375,47706.1171875,148.3134002685547,52.140323638916016,231.6192169189453,67.54000091552734
2021-08-25,1.175309181213379,1788.199951171875,48960.7890625,147.0644073486328,52.23451232910156,229.98765563964844,68.36000061035156
2021-08-26,1.1774401664733887,1792.199951171875,46942.21875,146.25157165527344,51.52812957763672,227.94082641601562,67.41999816894531
2021-08-27,1.1756407022476196,1816.5999755859375,49058.66796875,147.30233764648438,52.52648162841797,230.0865478515625,68.73999786376953
2021-08-30,1.1799006462097168,1809.0,47054.984375,151.78285217285156,51.95195770263672,228.6428680419922,69.20999908447266
2021-08-31,1.1796904802322388,1815.0,47166.6875,150.50411987304688,51.34917449951172,226.5367431640625,68.5
2021-09-01,1.1810280084609985,1813.0999755859375,48847.02734375,151.1781768798828,50.642799377441406,227.54530334472656,68.58999633789062
2021-09-02,1.1840906143188477,1808.699951171875,49327.72265625,152.30819702148438,51.876617431640625,221.6717529296875,69.98999786376953
2021-09-03,1.1876484155654907,1830.9000244140625,50025.375,152.95254516601562,51.6788215637207,222.5913543701172,69.29000091552734
2021-09-06,1.1885942220687866,,52633.53515625,,,,
2021-09-07,1.1875073909759521,1795.9000244140625,46811.12890625,155.32168579101562,51.37743377685547,223.73838806152344,68.3499984741211
2021-09-08,1.184356927871704,1790.699951171875,46091.390625,153.75547790527344,50.90651321411133,226.52682495117188,69.30000305175781
2021-09-09,1.1819101572036743,1797.4000244140625,46391.421875,152.72454833984375,50.944190979003906,224.94473266601562,68.13999938964844
2021-09-10,1.1825922727584839,1789.5999755859375,44883.91015625,147.66908264160156,50.8405876159668,222.39358520507812,69.72000122070312
2021-09-13,1.1811953783035278,1792.0,44963.07421875,148.24403381347656,52.149742126464844,222.1167449951172,70.44999694824219
2021-09-14,1.1811953783035278,1804.699951171875,47092.4921875,146.8264923095703,51.405696868896484,220.53463745117188,70.45999908447266
2021-09-15,1.1804981231689453,1792.4000244140625,48176.34765625,147.7285614013672,53.138675689697266,221.30592346191406,72.61000061035156
2021-09-16,1.1819995641708374,1754.5999755859375,47783.359375,147.49066162109375,52.57357406616211,221.82008361816406,72.61000061035156
2021-09-17,1.176747441291809,1749.4000244140625,47267.51953125,144.78451538085938,51.95195770263672,219.26895141601562,71.97000122070312
2021-09-20,1.1729930639266968,1761.800048828125,42843.80078125,141.69175720214844,50.56745147705078,217.58798217773438,70.29000091552734
2021-09-21,1.1730204820632935,1776.0,40693.67578125,142.17745971679688,50.520355224609375,217.7066192626953,70.55999755859375
2021-09-22,1.17229163646698,1776.699951171875,43574.5078125,144.57635498046875,51.999053955078125,220.25778198242188,72.2300033569336
2021-09-23,1.168770432472229,1747.699951171875,44895.09765625,145.5477752685547,53.76029586791992,225.7555389404297,73.30000305175781
2021-09-24,1.1740258932113647,1749.699951171875,42839.75,145.6370086669922,54.24063491821289,228.9988555908203,73.9800033569336
2021-09-27,1.1723054647445679,1750.0,42235.73046875,144.1005096435547,55.85118103027344,227.0311279296875,75.44999694824219
2021-09-28,1.1696795225143433,1735.800048828125,41034.54296875,140.6707305908203,56.43511962890625,223.0363311767578,75.29000091552734
